datetime,location,temperature_C,feels_like_C,humidity_%,dew_point_C,pressure_hPa,wind_speed_kmph,wind_direction_deg,cloud_cover_%,uv_index,solar_radiation_Wm2,precipitation_mm,visibility_km,weather_condition,is_daytime,season,holiday_flag
2025-03-24 06:00:00,Chennai,24.7,25.595059959758895,84,21.5,1010.0,14.7,7,95,3,348.1,0.0,5.2,Sunny,1,Spring,0
2025-03-24 07:00:00,Chennai,27.6,28.71055307958939,100,27.6,1011.4,21.6,53,30,11,563.8,0.0,8.5,Fog,1,Spring,0
2025-03-24 08:00:00,Chennai,29.2,30.698040262985344,67,22.6,1012.1,16.4,40,18,6,594.9,0.2,9.1,Cloudy,1,Spring,0
2025-03-24 09:00:00,Chennai,32.4,32.80642322826142,42,20.8,1010.3,16.8,99,12,3,434.5,0.0,9.4,Sunny,1,Spring,0
2025-03-24 10:00:00,Chennai,23.6,24.857720428195698,57,15.0,1015.2,8.2,331,61,8,662.8,0.0,7.0,Clear,1,Spring,0
2025-03-24 11:00:00,Chennai,29.9,31.448144125428605,68,23.5,1006.8,4.8,143,78,3,407.7,0.0,6.1,Clear,1,Spring,0
2025-03-24 12:00:00,Chennai,21.9,23.253002966040683,63,14.5,1013.1,18.3,349,44,5,402.9,0.0,7.8,Fog,1,Spring,0
2025-03-24 13:00:00,Chennai,27.7,28.67763217750825,59,19.5,1013.7,10.3,226,63,10,352.5,0.0,6.8,Thunderstorm,1,Spring,0
2025-03-24 14:00:00,Chennai,23.3,24.649104698472836,49,13.1,1006.9,3.9,93,46,3,688.9,0.0,7.7,Sunny,1,Spring,0
2025-03-24 15:00:00,Chennai,32.1,33.25196679760148,70,26.1,1003.0,25.5,137,18,1,487.6,0.0,9.1,Clear,1,Spring,0
2025-03-24 16:00:00,Chennai,30.9,31.919968325900218,78,26.5,1007.4,17.8,300,33,2,562.5,0.0,8.3,Cloudy,1,Spring,0
2025-03-24 17:00:00,Chennai,27.0,27.653496985233403,51,17.2,1006.9,16.4,153,48,9,566.0,0.0,7.6,Sunny,1,Spring,0
2025-03-24 18:00:00,Chennai,27.7,28.799006152863814,66,20.9,1009.6,6.8,262,64,5,237.8,0.0,6.8,Sunny,1,Spring,0
2025-03-24 19:00:00,Chennai,29.0,30.66609664716546,67,22.4,1003.6,20.0,210,70,5,0.0,0.0,6.5,Clear,0,Spring,0
2025-03-24 20:00:00,Chennai,32.0,33.352560306363195,65,25.0,1013.4,2.7,232,89,1,0.0,0.0,5.5,Thunderstorm,0,Spring,0
2025-03-24 21:00:00,Chennai,21.3,22.89456528640303,75,16.3,1018.4,18.5,50,81,1,0.0,0.3,6.0,Rain,0,Spring,0
2025-03-24 22:00:00,Chennai,33.9,35.32850737147754,75,28.9,1015.3,13.5,109,51,8,0.0,0.0,7.5,Clear,0,Spring,0
2025-03-24 23:00:00,Chennai,32.0,33.3961020168081,86,29.2,1008.8,10.2,218,12,0,0.0,0.0,9.4,Clear,0,Spring,0
2025-03-25 00:00:00,Chennai,29.1,29.552178858439135,59,20.9,1016.4,15.8,104,98,0,0.0,0.0,5.1,Rain,0,Spring,0
2025-03-25 01:00:00,Chennai,26.7,28.05386922954352,64,19.5,1004.1,11.1,178,41,2,0.0,0.0,8.0,Sunny,0,Spring,0
2025-03-25 02:00:00,Chennai,25.5,27.507775367399084,70,19.5,1008.2,6.3,134,29,4,0.0,0.0,8.6,Clear,0,Spring,0
2025-03-25 03:00:00,Chennai,27.3,28.676253283412457,94,26.1,1005.0,18.2,45,31,3,0.0,0.0,8.4,Rain,0,Spring,0
2025-03-25 04:00:00,Chennai,28.0,28.59516196126025,53,18.6,1014.3,10.4,102,60,8,0.0,0.0,7.0,Rain,0,Spring,0
2025-03-25 05:00:00,Chennai,27.3,28.667104744915513,55,18.3,1014.8,16.6,155,10,11,0.0,0.0,9.5,Thunderstorm,0,Spring,0
2025-03-25 06:00:00,Chennai,26.6,27.107574957012112,60,18.6,1013.3,20.4,321,97,10,694.7,0.9,5.2,Fog,1,Spring,0
2025-03-25 07:00:00,Chennai,34.2,35.046974958857255,70,28.2,1010.2,15.3,35,59,11,285.4,0.0,7.0,Rain,1,Spring,0
2025-03-25 08:00:00,Chennai,31.6,32.08707607874222,81,27.8,1011.0,23.5,229,37,8,285.5,0.0,8.2,Clear,1,Spring,0
2025-03-25 09:00:00,Chennai,27.5,27.908905013457634,48,17.1,1011.2,9.3,151,2,11,280.3,0.0,9.9,Thunderstorm,1,Spring,0
2025-03-25 10:00:00,Chennai,34.0,34.71999491246094,47,23.4,1021.4,11.3,10,19,10,482.1,0.1,9.1,Fog,1,Spring,0
2025-03-25 11:00:00,Chennai,19.3,20.49644654312862,61,11.5,1012.5,17.9,254,61,3,442.2,0.0,7.0,Rain,1,Spring,0
2025-03-25 12:00:00,Chennai,21.2,21.767804328705274,56,12.4,1007.8,15.7,56,46,7,595.7,0.0,7.7,Rain,1,Spring,0
2025-03-25 13:00:00,Chennai,28.7,29.32239813722106,67,22.1,1005.9,21.6,259,89,8,439.9,0.0,5.5,Clear,1,Spring,0
2025-03-25 14:00:00,Chennai,21.9,22.839347151421695,62,14.3,1011.9,9.0,221,10,9,610.3,0.0,9.5,Rain,1,Spring,0
2025-03-25 15:00:00,Chennai,26.0,27.17200678879191,19,9.8,1009.8,12.8,354,34,4,458.8,0.2,8.3,Clear,1,Spring,0
2025-03-25 16:00:00,Chennai,25.8,26.854330643554402,65,18.8,1005.8,17.3,345,99,5,536.4,0.0,5.0,Rain,1,Spring,0
2025-03-25 17:00:00,Chennai,26.2,27.61041028599479,70,20.2,1011.8,7.7,101,51,1,718.0,0.0,7.5,Cloudy,1,Spring,0
2025-03-25 18:00:00,Chennai,33.7,35.395505974509135,64,26.5,1013.9,7.8,191,23,7,680.1,0.1,8.8,Rain,1,Spring,0
2025-03-25 19:00:00,Chennai,34.0,34.749901909119814,81,30.2,1008.9,16.5,202,7,7,0.0,0.0,9.7,Fog,0,Spring,0
2025-03-25 20:00:00,Chennai,22.5,23.889773096123644,78,18.1,1010.8,15.8,267,61,6,0.0,0.1,7.0,Clear,0,Spring,0
2025-03-25 21:00:00,Chennai,31.9,32.46352612629613,60,23.9,1011.8,13.7,231,75,9,0.0,0.0,6.2,Sunny,0,Spring,0
2025-03-25 22:00:00,Chennai,34.9,35.39558597558728,35,21.9,1003.5,8.9,96,67,10,0.0,0.0,6.7,Cloudy,0,Spring,0
2025-03-25 23:00:00,Chennai,33.0,34.61583592225853,66,26.2,1009.4,14.2,283,48,11,0.0,0.0,7.6,Cloudy,0,Spring,0
2025-03-26 00:00:00,Chennai,28.5,30.302953105609255,77,23.9,1017.9,14.7,314,85,10,0.0,0.0,5.8,Clear,0,Spring,0
2025-03-26 01:00:00,Chennai,28.3,30.37494460829831,52,18.7,1019.7,5.5,259,95,0,0.0,0.0,5.2,Cloudy,0,Spring,0
2025-03-26 02:00:00,Chennai,13.6,14.720641209598293,64,6.4,1006.1,14.1,173,64,6,0.0,0.0,6.8,Thunderstorm,0,Spring,0
2025-03-26 03:00:00,Chennai,24.1,24.813829456046044,47,13.5,1004.5,11.6,197,17,7,0.0,0.0,9.2,Clear,0,Spring,0
2025-03-26 04:00:00,Chennai,28.2,29.769349987623354,93,26.8,1021.3,19.3,309,78,3,0.0,0.0,6.1,Cloudy,0,Spring,0
2025-03-26 05:00:00,Chennai,27.8,27.506249140941907,20,11.8,1006.4,9.1,43,76,8,0.0,0.0,6.2,Fog,0,Spring,0
2025-03-26 06:00:00,Chennai,27.4,28.354025583704715,54,18.2,1008.7,15.0,293,84,3,656.9,0.0,5.8,Clear,1,Spring,0
2025-03-26 07:00:00,Chennai,33.2,33.53812959467061,47,22.6,1004.9,9.7,150,28,6,399.8,0.0,8.6,Sunny,1,Spring,0
2025-03-26 08:00:00,Chennai,27.1,27.89990792794803,71,21.3,1006.3,11.8,307,19,5,395.0,0.1,9.1,Cloudy,1,Spring,0
2025-03-26 09:00:00,Chennai,27.4,27.979529522690346,56,18.6,1011.5,14.6,234,26,2,497.5,0.1,8.7,Cloudy,1,Spring,0
2025-03-26 10:00:00,Chennai,23.3,24.120905763621455,51,13.5,1011.8,21.0,285,36,10,621.0,0.0,8.2,Thunderstorm,1,Spring,0
2025-03-26 11:00:00,Chennai,34.1,34.76335213638174,36,21.3,1009.6,16.4,253,25,3,303.4,0.0,8.8,Rain,1,Spring,0
2025-03-26 12:00:00,Chennai,25.1,25.122998905880227,77,20.5,1002.9,16.5,299,31,3,383.7,0.0,8.4,Fog,1,Spring,0
2025-03-26 13:00:00,Chennai,29.2,28.980317626146853,35,16.2,1009.9,12.7,183,15,10,662.8,0.0,9.2,Clear,1,Spring,0
2025-03-26 14:00:00,Chennai,26.7,27.486921191974076,50,16.7,1006.2,10.7,236,20,10,379.6,0.0,9.0,Cloudy,1,Spring,0
2025-03-26 15:00:00,Chennai,31.3,32.67501852356408,28,16.9,1008.5,11.9,183,96,4,478.5,0.0,5.2,Rain,1,Spring,0
2025-03-26 16:00:00,Chennai,32.2,33.21234497894968,49,22.0,1009.3,17.6,331,85,0,561.0,0.0,5.8,Fog,1,Spring,0
2025-03-26 17:00:00,Chennai,35.4,37.057924215706635,56,26.6,1008.2,8.0,9,79,11,575.1,0.0,6.0,Fog,1,Spring,0
2025-03-26 18:00:00,Chennai,23.3,25.38805015892771,64,16.1,1005.5,13.7,354,1,5,415.9,0.1,9.9,Rain,1,Spring,0
2025-03-26 19:00:00,Chennai,28.6,29.412719913736854,83,25.2,1005.0,11.2,142,45,2,0.0,0.0,7.8,Sunny,0,Spring,0
2025-03-26 20:00:00,Chennai,29.1,30.279442924623844,52,19.5,1014.1,8.8,291,80,4,0.0,0.0,6.0,Cloudy,0,Spring,0
2025-03-26 21:00:00,Chennai,18.7,19.882494515309542,39,6.5,1014.0,11.3,200,21,5,0.0,0.0,8.9,Sunny,0,Spring,0
2025-03-26 22:00:00,Chennai,20.6,20.957826256390987,53,11.2,1013.7,12.6,345,70,7,0.0,0.1,6.5,Rain,0,Spring,0
2025-03-26 23:00:00,Chennai,31.1,32.27965968774076,70,25.1,1008.3,17.5,302,30,6,0.0,0.1,8.5,Cloudy,0,Spring,0
2025-03-27 00:00:00,Chennai,16.9,19.303741444172175,56,8.1,1005.9,17.8,114,84,8,0.0,0.0,5.8,Sunny,0,Spring,0
2025-03-27 01:00:00,Chennai,23.7,24.595055797105083,74,18.5,1007.7,8.7,85,97,2,0.0,0.0,5.2,Cloudy,0,Spring,0
2025-03-27 02:00:00,Chennai,17.2,18.144170641904687,72,11.6,1007.5,14.9,159,17,11,0.0,0.0,9.2,Fog,0,Spring,0
2025-03-27 03:00:00,Chennai,19.9,20.45327257426725,73,14.5,1011.6,4.6,99,25,8,0.0,0.0,8.8,Rain,0,Spring,0
2025-03-27 04:00:00,Chennai,26.0,27.109197337417772,85,23.0,1012.5,9.0,295,98,4,0.0,0.0,5.1,Fog,0,Spring,0
2025-03-27 05:00:00,Chennai,30.8,31.564519317930543,100,30.8,1007.0,25.0,351,77,5,0.0,0.0,6.2,Clear,0,Spring,0
2025-03-27 06:00:00,Chennai,36.1,37.0740863264502,53,26.7,1006.5,15.8,353,53,6,394.9,0.0,7.3,Sunny,1,Spring,0
2025-03-27 07:00:00,Chennai,31.9,33.03570768895109,61,24.1,1010.7,19.1,74,38,6,422.4,0.0,8.1,Sunny,1,Spring,0
2025-03-27 08:00:00,Chennai,30.7,32.54629434745323,27,16.1,1001.7,15.0,11,71,2,510.2,0.0,6.5,Fog,1,Spring,0
2025-03-27 09:00:00,Chennai,32.5,33.65495231721401,66,25.7,1004.7,18.0,60,57,1,400.5,0.0,7.2,Fog,1,Spring,0
2025-03-27 10:00:00,Chennai,32.4,32.46208510080875,82,28.8,1012.7,4.4,213,33,2,481.6,0.0,8.3,Thunderstorm,1,Spring,0
2025-03-27 11:00:00,Chennai,33.3,33.990889257096775,68,26.9,1007.4,21.7,168,55,4,654.3,0.0,7.2,Thunderstorm,1,Spring,0
2025-03-27 12:00:00,Chennai,20.2,21.53724556587787,54,11.0,1005.9,13.2,240,50,1,491.1,0.0,7.5,Cloudy,1,Spring,0
2025-03-27 13:00:00,Chennai,34.4,35.48904496035506,63,27.0,1009.1,19.2,176,40,0,654.0,0.0,8.0,Fog,1,Spring,0
2025-03-27 14:00:00,Chennai,29.5,29.47486188884636,75,24.5,1008.2,12.7,357,59,10,580.0,0.1,7.0,Sunny,1,Spring,0
2025-03-27 15:00:00,Chennai,28.9,30.097420906300123,55,19.9,1005.5,25.4,350,2,5,435.9,0.0,9.9,Thunderstorm,1,Spring,0
2025-03-27 16:00:00,Chennai,28.3,29.23276631731077,80,24.3,1011.8,23.6,27,47,2,534.6,0.0,7.7,Fog,1,Spring,0
2025-03-27 17:00:00,Chennai,16.6,16.225133156118634,46,5.8,1014.2,13.1,309,29,8,652.6,0.0,8.6,Rain,1,Spring,0
2025-03-27 18:00:00,Chennai,24.5,25.249083423549667,79,20.3,1010.9,15.1,217,45,2,541.1,0.0,7.8,Fog,1,Spring,0
2025-03-27 19:00:00,Chennai,26.4,27.32564803842357,78,22.0,1001.3,7.2,126,26,2,0.0,0.0,8.7,Cloudy,0,Spring,0
2025-03-27 20:00:00,Chennai,23.1,23.533131589896023,51,13.3,1000.2,19.2,332,57,9,0.0,0.0,7.2,Fog,0,Spring,0
2025-03-27 21:00:00,Chennai,30.5,31.912341275290615,63,23.1,1020.0,13.0,25,13,2,0.0,0.0,9.3,Sunny,0,Spring,0
2025-03-27 22:00:00,Chennai,32.7,33.638894882050096,42,21.1,1014.9,20.1,231,13,3,0.0,0.0,9.3,Sunny,0,Spring,0
2025-03-27 23:00:00,Chennai,33.2,34.72663448022136,46,22.4,1001.5,10.1,178,60,2,0.0,0.2,7.0,Clear,0,Spring,0
2025-03-28 00:00:00,Chennai,31.6,32.9958399945411,43,20.2,1015.0,13.2,105,88,7,0.0,0.4,5.6,Fog,0,Spring,0
2025-03-28 01:00:00,Chennai,34.2,35.41582772750317,62,26.6,1009.2,6.4,184,87,10,0.0,0.1,5.7,Sunny,0,Spring,0
2025-03-28 02:00:00,Chennai,26.3,27.25101777725674,55,17.3,1000.6,11.9,301,36,5,0.0,0.3,8.2,Fog,0,Spring,0
2025-03-28 03:00:00,Chennai,22.7,23.665022643296933,64,15.5,1004.8,15.7,311,69,4,0.0,0.0,6.5,Rain,0,Spring,0
2025-03-28 04:00:00,Chennai,25.5,26.067596532268627,57,16.9,1004.7,9.7,164,1,4,0.0,0.0,9.9,Rain,0,Spring,0
2025-03-28 05:00:00,Chennai,30.0,31.27709447218065,68,23.6,1002.2,6.3,218,10,8,0.0,0.0,9.5,Clear,0,Spring,0
2025-03-28 06:00:00,Chennai,26.8,27.182795307788563,46,16.0,999.7,12.1,310,73,10,424.4,0.0,6.3,Sunny,1,Spring,0
2025-03-28 07:00:00,Chennai,22.8,23.893968789195238,51,13.0,1014.6,14.1,68,79,1,274.2,0.0,6.0,Sunny,1,Spring,0
2025-03-28 08:00:00,Chennai,22.2,21.867391927132232,28,7.8,1007.9,27.0,285,69,7,381.7,0.0,6.5,Fog,1,Spring,0
2025-03-28 09:00:00,Chennai,15.4,16.476365499876085,74,10.2,1006.8,17.9,51,38,3,371.0,0.0,8.1,Sunny,1,Spring,0
2025-03-28 10:00:00,Chennai,21.8,22.430651872382143,64,14.6,1015.1,11.9,317,57,1,1037.4,0.0,7.2,Clear,1,Spring,0
2025-03-28 11:00:00,Chennai,28.8,29.453421203272157,72,23.2,1018.9,12.3,277,51,8,705.8,0.0,7.5,Rain,1,Spring,0
2025-03-28 12:00:00,Chennai,24.0,24.634155948210545,40,12.0,1011.8,9.9,90,61,0,462.7,0.0,7.0,Cloudy,1,Spring,0
2025-03-28 13:00:00,Chennai,22.7,24.021385347592393,77,18.1,1012.9,19.3,13,67,1,488.7,0.0,6.7,Rain,1,Spring,0
2025-03-28 14:00:00,Chennai,29.4,29.331583443516465,70,23.4,1011.8,11.0,341,13,9,371.9,0.0,9.3,Rain,1,Spring,0
2025-03-28 15:00:00,Chennai,29.6,30.071290191055038,74,24.4,1003.7,14.1,201,9,8,646.6,0.0,9.6,Fog,1,Spring,0
2025-03-28 16:00:00,Chennai,29.0,30.145429602919158,69,22.8,1009.9,20.7,49,0,2,576.7,0.1,10.0,Sunny,1,Spring,0
2025-03-28 17:00:00,Chennai,27.2,29.076184358350474,93,25.8,1013.7,11.2,29,54,2,576.9,0.0,7.3,Thunderstorm,1,Spring,0
2025-03-28 18:00:00,Chennai,29.1,30.185635913493922,68,22.7,1008.3,18.9,123,68,4,437.3,0.0,6.6,Fog,1,Spring,0
2025-03-28 19:00:00,Chennai,41.0,42.56342982149077,87,38.4,1011.4,16.0,303,75,4,0.0,0.0,6.2,Sunny,0,Spring,0
2025-03-28 20:00:00,Chennai,28.2,29.31087994597891,73,22.8,1012.1,7.4,204,36,7,0.0,0.1,8.2,Rain,0,Spring,0
2025-03-28 21:00:00,Chennai,28.0,28.63732663615683,49,17.8,1010.7,15.7,239,24,7,0.0,0.0,8.8,Clear,0,Spring,0
2025-03-28 22:00:00,Chennai,23.5,24.730146277231242,67,16.9,1008.3,10.7,43,58,2,0.0,0.0,7.1,Fog,0,Spring,0
2025-03-28 23:00:00,Chennai,20.6,21.510936970707554,62,13.0,1014.3,18.0,135,54,0,0.0,0.0,7.3,Cloudy,0,Spring,0
2025-03-29 00:00:00,Chennai,25.4,27.004876406201127,66,18.6,1009.3,12.5,114,69,11,0.0,0.0,6.5,Rain,0,Spring,0
2025-03-29 01:00:00,Chennai,18.9,20.00542405884852,44,7.7,1016.2,18.1,107,88,11,0.0,0.0,5.6,Thunderstorm,0,Spring,0
2025-03-29 02:00:00,Chennai,26.5,28.018742484922072,75,21.5,1020.9,7.3,323,7,7,0.0,0.2,9.7,Rain,0,Spring,0
2025-03-29 03:00:00,Chennai,30.3,32.77078808216156,60,22.3,1015.0,14.2,174,5,6,0.0,0.0,9.8,Cloudy,0,Spring,0
2025-03-29 04:00:00,Chennai,22.7,22.82660993830365,63,15.3,1009.6,14.6,205,29,8,0.0,0.0,8.6,Rain,0,Spring,0
2025-03-29 05:00:00,Chennai,23.7,25.06025787335304,68,17.3,1012.1,9.5,168,25,9,0.0,0.0,8.8,Clear,0,Spring,0
2025-03-29 06:00:00,Chennai,26.9,28.603659294643364,51,17.1,1003.7,15.2,37,18,6,396.7,0.0,9.1,Clear,1,Spring,0
2025-03-29 07:00:00,Chennai,28.7,30.124778255152872,79,24.5,1012.4,12.0,57,52,10,588.1,0.0,7.4,Rain,1,Spring,0
2025-03-29 08:00:00,Chennai,38.1,39.20569108726876,42,26.5,1016.8,17.6,312,73,6,451.1,0.0,6.3,Clear,1,Spring,0
2025-03-29 09:00:00,Chennai,29.0,29.591670133516562,80,25.0,1009.1,13.9,52,24,4,552.5,0.0,8.8,Thunderstorm,1,Spring,0
2025-03-29 10:00:00,Chennai,28.1,29.366447165293607,98,27.7,1008.3,14.6,349,59,4,298.8,0.0,7.0,Fog,1,Spring,0
2025-03-29 11:00:00,Chennai,32.2,33.22622782168155,61,24.4,1010.2,13.4,103,19,8,764.4,0.4,9.1,Fog,1,Spring,0
2025-03-29 12:00:00,Chennai,20.1,21.15536141938544,100,20.1,1012.2,8.1,271,8,9,126.9,0.0,9.6,Sunny,1,Spring,0
2025-03-29 13:00:00,Chennai,28.8,29.758468194640123,83,25.4,1009.9,16.8,54,20,8,467.2,0.0,9.0,Rain,1,Spring,0
2025-03-29 14:00:00,Chennai,29.8,31.01836847051254,74,24.6,1008.6,12.0,224,49,9,335.0,0.0,7.5,Thunderstorm,1,Spring,0
2025-03-29 15:00:00,Chennai,29.6,31.643809028116536,69,23.4,1011.3,12.4,158,82,9,411.9,0.0,5.9,Clear,1,Spring,0
2025-03-29 16:00:00,Chennai,30.9,32.03030709373244,70,24.9,1008.1,12.9,337,68,6,644.8,0.0,6.6,Rain,1,Spring,0
2025-03-29 17:00:00,Chennai,32.7,33.76976246894508,56,23.9,1001.4,11.6,323,75,6,556.2,0.0,6.2,Sunny,1,Spring,0
2025-03-29 18:00:00,Chennai,19.2,20.27406069335318,78,14.8,1015.5,19.2,40,88,7,485.2,0.0,5.6,Cloudy,1,Spring,0
2025-03-29 19:00:00,Chennai,27.8,27.8256968004961,74,22.6,1014.6,17.5,333,49,10,0.0,0.0,7.5,Sunny,0,Spring,0
2025-03-29 20:00:00,Chennai,22.2,23.54382737862779,49,12.0,1007.9,15.7,80,1,8,0.0,0.0,9.9,Thunderstorm,0,Spring,0
2025-03-29 21:00:00,Chennai,27.4,27.79534688626521,41,15.6,1012.2,20.6,326,70,9,0.0,0.0,6.5,Fog,0,Spring,0
2025-03-29 22:00:00,Chennai,28.6,29.931263137696472,73,23.2,1009.5,12.8,159,96,0,0.0,0.0,5.2,Fog,0,Spring,0
2025-03-29 23:00:00,Chennai,32.6,33.78914503800673,78,28.2,1012.1,22.0,282,52,10,0.0,0.0,7.4,Thunderstorm,0,Spring,0
2025-03-30 00:00:00,Chennai,25.5,26.555317758761568,69,19.3,1010.5,3.2,284,92,7,0.0,0.0,5.4,Fog,0,Spring,1
2025-03-30 01:00:00,Chennai,21.8,23.078724646737214,55,12.8,1009.9,7.7,224,0,9,0.0,0.0,10.0,Clear,0,Spring,1
2025-03-30 02:00:00,Chennai,33.3,34.00305898065886,67,26.7,1004.9,14.7,64,12,11,0.0,0.0,9.4,Sunny,0,Spring,1
2025-03-30 03:00:00,Chennai,34.0,36.17744593091889,56,25.2,1006.1,15.9,16,7,4,0.0,0.0,9.7,Cloudy,0,Spring,1
2025-03-30 04:00:00,Chennai,31.2,32.010590402747496,86,28.4,1015.5,17.2,23,83,9,0.0,0.0,5.8,Thunderstorm,0,Spring,1
2025-03-30 05:00:00,Chennai,34.2,34.24114005247813,73,28.8,1008.8,9.3,31,25,10,0.0,0.0,8.8,Rain,0,Spring,1
2025-03-30 06:00:00,Chennai,38.0,38.92552663198621,46,27.2,1003.2,20.5,11,57,7,678.4,0.0,7.2,Clear,1,Spring,1
2025-03-30 07:00:00,Chennai,30.9,32.50554405248948,47,20.3,1012.7,12.8,50,14,10,732.7,0.0,9.3,Cloudy,1,Spring,1
2025-03-30 08:00:00,Chennai,22.2,23.04755550117663,56,13.4,1017.6,14.7,19,86,9,638.1,0.0,5.7,Cloudy,1,Spring,1
2025-03-30 09:00:00,Chennai,23.6,25.07497117944075,54,14.4,1004.3,10.9,44,74,0,480.9,0.0,6.3,Rain,1,Spring,1
2025-03-30 10:00:00,Chennai,25.5,26.0014394015596,46,14.7,1003.1,13.7,72,22,0,515.8,0.0,8.9,Thunderstorm,1,Spring,1
2025-03-30 11:00:00,Chennai,31.1,32.23247973838041,75,26.1,1016.1,17.8,33,28,11,511.1,0.0,8.6,Clear,1,Spring,1
2025-03-30 12:00:00,Chennai,36.7,37.57705594912566,46,25.9,1008.8,25.8,224,9,4,14.0,0.0,9.6,Sunny,1,Spring,1
2025-03-30 13:00:00,Chennai,26.6,27.765546956986004,68,20.2,1009.1,18.4,83,26,9,281.6,0.0,8.7,Clear,1,Spring,1
2025-03-30 14:00:00,Chennai,24.7,25.07487818118468,83,21.3,1016.5,14.2,229,25,7,485.6,0.0,8.8,Clear,1,Spring,1
2025-03-30 15:00:00,Chennai,25.2,25.722298550129253,75,20.2,1018.6,10.7,309,88,0,490.9,0.0,5.6,Thunderstorm,1,Spring,1
2025-03-30 16:00:00,Chennai,28.0,28.85253181481963,71,22.2,1017.2,21.7,144,59,6,474.9,0.0,7.0,Cloudy,1,Spring,1
2025-03-30 17:00:00,Chennai,29.8,30.79265486524264,50,19.8,1011.9,11.0,125,82,2,548.0,0.0,5.9,Fog,1,Spring,1
2025-03-30 18:00:00,Chennai,29.6,30.67670420863728,33,16.2,1016.5,13.7,136,31,10,324.8,0.0,8.4,Thunderstorm,1,Spring,1
2025-03-30 19:00:00,Chennai,20.3,20.845948431347335,50,10.3,1014.5,6.4,310,8,4,0.0,0.0,9.6,Thunderstorm,0,Spring,1
2025-03-30 20:00:00,Chennai,37.7,38.73775470035849,45,26.7,1007.3,10.2,51,47,1,0.0,0.0,7.7,Clear,0,Spring,1
2025-03-30 21:00:00,Chennai,31.4,32.4479223228926,68,25.0,1012.8,13.6,11,10,8,0.0,0.0,9.5,Cloudy,0,Spring,1
2025-03-30 22:00:00,Chennai,40.3,41.40400579972809,56,31.5,1011.7,14.0,254,85,9,0.0,0.0,5.8,Cloudy,0,Spring,1
2025-03-30 23:00:00,Chennai,28.2,29.432959096304927,48,17.8,1009.0,21.5,330,97,11,0.0,0.0,5.2,Fog,0,Spring,1
2025-03-31 00:00:00,Chennai,20.7,21.598742860447068,75,15.7,1007.2,14.2,46,52,11,0.0,0.0,7.4,Clear,0,Spring,0
2025-03-31 01:00:00,Chennai,28.9,29.82252900082333,84,25.7,1007.8,18.5,23,54,2,0.0,0.0,7.3,Thunderstorm,0,Spring,0
2025-03-31 02:00:00,Chennai,22.1,23.354758130390664,69,15.9,1015.6,14.9,5,22,7,0.0,0.4,8.9,Thunderstorm,0,Spring,0
2025-03-31 03:00:00,Chennai,26.1,26.478090542517105,37,13.5,1020.1,4.8,138,56,1,0.0,0.0,7.2,Clear,0,Spring,0
2025-03-31 04:00:00,Chennai,28.4,30.512304755641374,38,16.0,1012.3,20.4,240,21,7,0.0,0.0,8.9,Cloudy,0,Spring,0
2025-03-31 05:00:00,Chennai,30.0,31.819157831426583,82,26.4,1015.1,23.7,248,53,3,0.0,0.0,7.3,Fog,0,Spring,0
2025-03-31 06:00:00,Chennai,29.1,29.576204831274296,87,26.5,1016.2,16.8,235,97,0,520.1,0.0,5.2,Clear,1,Spring,0
2025-03-31 07:00:00,Chennai,29.8,30.899686272597958,53,20.4,1008.0,14.3,2,44,10,189.4,0.0,7.8,Cloudy,1,Spring,0
2025-03-31 08:00:00,Chennai,28.9,29.714528507365344,41,17.1,1004.2,7.8,74,43,7,541.3,0.0,7.8,Thunderstorm,1,Spring,0
2025-03-31 09:00:00,Chennai,25.2,26.30141418100153,53,15.8,1006.2,18.0,342,85,10,323.8,0.0,5.8,Sunny,1,Spring,0
2025-03-31 10:00:00,Chennai,27.9,29.16433759842902,41,16.1,1003.0,12.2,211,20,9,487.0,0.7,9.0,Clear,1,Spring,0
2025-03-31 11:00:00,Chennai,28.9,29.118735208221615,73,23.5,1017.1,17.5,245,75,6,257.1,0.0,6.2,Rain,1,Spring,0
2025-03-31 12:00:00,Chennai,31.8,32.1379091153642,90,29.8,1010.8,10.9,5,62,3,311.7,0.0,6.9,Clear,1,Spring,0
2025-03-31 13:00:00,Chennai,29.3,30.247392222846663,51,19.5,1017.3,6.4,91,84,8,417.9,0.0,5.8,Rain,1,Spring,0
2025-03-31 14:00:00,Chennai,33.6,34.76523003251512,32,20.0,1017.3,12.7,235,88,1,266.0,0.0,5.6,Cloudy,1,Spring,0
2025-03-31 15:00:00,Chennai,28.7,28.933064845679198,72,23.1,1016.8,12.3,333,86,10,676.2,0.0,5.7,Cloudy,1,Spring,0
2025-03-31 16:00:00,Chennai,23.6,25.094051368049435,40,11.6,1011.9,15.7,128,87,1,645.3,0.0,5.7,Cloudy,1,Spring,0
2025-03-31 17:00:00,Chennai,30.0,31.196029118359778,65,23.0,1004.8,10.7,185,0,3,517.5,0.0,10.0,Fog,1,Spring,0
2025-03-31 18:00:00,Chennai,32.2,32.92084667758218,78,27.8,1010.7,8.7,91,32,10,455.5,0.0,8.4,Sunny,1,Spring,0
2025-03-31 19:00:00,Chennai,22.7,23.542602117573303,70,16.7,1021.2,14.0,348,96,1,0.0,0.0,5.2,Cloudy,0,Spring,0
